Order ID,Customer ID,Order date & time,Product,Order value (gross),Order value (net),Discount applied (₹),Discount applied (%),Payment mode,Shipping city,Pincode,First order vs repeat,Channel source (last touch),Delivered / Returned / RTO,order_rank,Corrected order type
ORD-20240314-015435,CUST-0016725,2024-03-14 17:03:00,Mixed Cart,3726,2749,977,26.2,UPI,Pune,226852,First,Influencer,Returned,1.0,First
ORD-20240314-015436,CUST-0005475,2024-03-14 23:59:00,Single item,4689,3656,1034,22.0,COD,Dehradun,487878,Repeat,Meta,RTO,2.0,Repeat
ORD-20240314-015437,CUST-0012916,2024-03-14 20:47:00,2-item cart,3705,3240,465,12.5,Card,Mysuru,832669,First,Meta,Delivered,1.0,First
ORD-20240314-015438,CUST-0013120,2024-03-14 21:26:00,Mixed Cart,3627,2926,701,19.3,Card,Indore,385288,First,Google,Returned,1.0,First
ORD-20240314-015439,CUST-0019068,2024-03-14 21:19:00,2-item cart,3316,2885,430,13.0,Card,Mumbai,774020,Repeat,Google,Delivered,2.0,Repeat
ORD-20240314-015440,CUST-0023536,2024-03-14 13:30:00,Mixed Cart,3255,2929,326,10.0,Card,Bhubaneswar,734652,First,Meta,Delivered,1.0,First
ORD-20240314-015441,CUST-0007483,2024-03-14 20:36:00,2-item cart,3823,3006,817,21.4,NetBanking,Vadodara,325366,First,Meta,Delivered,1.0,First
ORD-20240315-015442,CUST-0015948,2024-03-15 21:02:00,Single item,2980,2462,518,17.4,Card,Mumbai,810137,Repeat,Meta,Delivered,4.0,Repeat
ORD-20240315-015443,CUST-0022022,2024-03-15 20:10:00,Single item,3988,2792,1197,30.0,Card,Mysuru,821125,First,Meta,Delivered,1.0,First
ORD-20240315-015444,CUST-0009084,2024-03-15 22:27:00,Mixed Cart,3733,2907,827,22.1,Card,Bengaluru,547151,First,Meta,Delivered,1.0,First
ORD-20240315-015445,CUST-0021033,2024-03-15 15:26:00,Mixed Cart,4449,3356,1093,24.6,NetBanking,Delhi,536094,First,Influencer,Delivered,1.0,First
ORD-20240315-015446,CUST-0006067,2024-03-15 11:46:00,Single item,2962,2666,296,10.0,Wallet,Dehradun,140229,Repeat,Organic Instagram,Delivered,2.0,Repeat
ORD-20240315-015447,CUST-0022230,2024-03-15 10:23:00,Single item,3015,2714,302,10.0,Card,Hyderabad,829637,First,Meta,Delivered,1.0,First
ORD-20240315-015448,CUST-0015697,2024-03-15 15:24:00,2-item cart,3379,2460,918,27.2,COD,Kochi,791751,First,Instagram DM,RTO,1.0,First
ORD-20240315-015449,CUST-0018235,2024-03-15 18:26:00,Mixed Cart,3290,2684,606,18.4,Card,Mumbai,460437,First,Google,Delivered,1.0,First
ORD-20240315-015450,CUST-0015586,2024-03-15 10:38:00,Single item,3312,2971,341,10.3,Card,Coimbatore,754609,Repeat,Google,Delivered,2.0,Repeat
ORD-20240315-015451,CUST-0010093,2024-03-15 20:12:00,2-item cart,2679,2194,485,18.1,Card,Gurgaon,547396,First,Meta,Delivered,1.0,First
ORD-20240315-015452,CUST-0002923,2024-03-15 15:10:00,2-item cart,2250,2024,226,10.0,COD,Delhi,326997,First,Organic Instagram,Delivered,1.0,First
ORD-20240315-015453,CUST-0009685,2024-03-15 21:35:00,2-item cart,3226,2571,655,20.3,Card,Delhi,378937,First,Influencer,Returned,1.0,First
ORD-20240315-015454,CUST-0024784,2024-03-15 16:20:00,Mixed Cart,3579,2660,918,25.7,Card,Nashik,418391,Repeat,Influencer,Delivered,3.0,Repeat
ORD-20240315-015455,CUST-0019068,2024-03-15 19:51:00,2-item cart,3972,3325,647,16.3,COD,Kolkata,184529,Repeat,Offline (Friends/Family),Returned,3.0,Repeat
ORD-20240315-015456,CUST-0015928,2024-03-15 16:08:00,Mixed Cart,2819,2376,443,15.7,UPI,Hyderabad,690077,First,Influencer,Delivered,1.0,First
ORD-20240315-015457,CUST-0023244,2024-03-15 23:18:00,2-item cart,3137,2492,645,20.6,COD,Mumbai,614944,Repeat,Offline (Friends/Family),Delivered,4.0,Repeat
ORD-20240315-015458,CUST-0002597,2024-03-15 16:49:00,Single item,3082,2327,755,24.5,Card,Ludhiana,278735,First,Email/SMS,Delivered,1.0,First
ORD-20240315-015459,CUST-0000115,2024-03-15 22:22:00,Mixed Cart,3088,2779,309,10.0,UPI,Lucknow,332280,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20240315-015460,CUST-0010392,2024-03-15 22:59:00,Single item,3931,2797,1134,28.8,Card,Mumbai,137455,First,Influencer,Delivered,1.0,First
ORD-20240315-015461,CUST-0001865,2024-03-15 22:51:00,2-item cart,4113,3148,964,23.4,UPI,Lucknow,445512,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240315-015462,CUST-0013462,2024-03-15 14:14:00,Single item,3796,2969,827,21.8,Card,Bengaluru,560446,Repeat,Google,Delivered,2.0,Repeat
ORD-20240315-015463,CUST-0024275,2024-03-15 12:56:00,Single item,3326,2686,640,19.3,NetBanking,Delhi,143667,First,Organic Instagram,Returned,1.0,First
ORD-20240315-015464,CUST-0014833,2024-03-15 18:02:00,Mixed Cart,3395,2640,754,22.2,Card,Delhi,257056,First,Meta,Returned,1.0,First
ORD-20240315-015465,CUST-0012085,2024-03-15 16:05:00,2-item cart,2967,2580,388,13.1,UPI,Mumbai,663994,First,Meta,Returned,1.0,First
ORD-20240315-015466,CUST-0025863,2024-03-15 17:54:00,Single item,3509,2865,644,18.3,COD,Chandigarh,548973,First,Google,Delivered,1.0,First
ORD-20240315-015467,CUST-0017481,2024-03-15 12:43:00,Single item,3776,3243,533,14.1,Wallet,Pune,651371,First,Instagram DM,Delivered,1.0,First
ORD-20240316-015468,CUST-0007950,2024-03-16 16:39:00,Single item,2653,2215,438,16.5,UPI,Bengaluru,420000,Repeat,Meta,RTO,2.0,Repeat
ORD-20240316-015469,CUST-0002006,2024-03-16 22:14:00,Mixed Cart,3077,2523,554,18.0,UPI,Chennai,420269,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20240316-015470,CUST-0001664,2024-03-16 16:17:00,2-item cart,2885,2299,586,20.3,NetBanking,Dehradun,187663,First,Meta,Returned,1.0,First
ORD-20240316-015471,CUST-0026150,2024-03-16 13:41:00,2-item cart,2802,2383,419,14.9,COD,Dehradun,555085,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240316-015472,CUST-0008553,2024-03-16 10:38:00,2-item cart,3916,3485,430,11.0,UPI,Mumbai,658538,First,Influencer,RTO,1.0,First
ORD-20240316-015473,CUST-0018802,2024-03-16 18:21:00,2-item cart,4148,3216,932,22.5,Card,Bengaluru,423957,First,Meta,Delivered,1.0,First
ORD-20240316-015474,CUST-0020057,2024-03-16 16:08:00,Single item,2529,2195,335,13.2,COD,Dehradun,373979,Repeat,Meta,Returned,3.0,Repeat
ORD-20240316-015475,CUST-0021048,2024-03-16 10:22:00,Single item,3477,2592,884,25.4,Wallet,Patna,418608,First,Email/SMS,Returned,1.0,First
ORD-20240316-015476,CUST-0004330,2024-03-16 19:42:00,Single item,2650,2322,328,12.4,COD,Pune,228148,First,Meta,Returned,1.0,First
ORD-20240316-015477,CUST-0004605,2024-03-16 20:35:00,2-item cart,3493,2929,564,16.1,COD,Indore,682486,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240316-015478,CUST-0011597,2024-03-16 23:33:00,Single item,3603,2796,808,22.4,UPI,Ludhiana,427694,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240316-015479,CUST-0003367,2024-03-16 13:43:00,Mixed Cart,3715,3293,422,11.4,Card,Kolkata,410501,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20240316-015480,CUST-0003087,2024-03-16 17:45:00,2-item cart,3379,2862,517,15.3,UPI,Dehradun,260091,First,Meta,Delivered,1.0,First
ORD-20240316-015481,CUST-0005898,2024-03-16 14:14:00,Mixed Cart,3652,2911,742,20.3,COD,Pune,800806,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240316-015482,CUST-0004588,2024-03-16 15:27:00,Mixed Cart,2949,2354,596,20.2,Card,Chennai,424599,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240316-015483,CUST-0021663,2024-03-16 15:46:00,Single item,3285,2509,776,23.6,UPI,Indore,672971,First,Meta,Delivered,1.0,First
ORD-20240316-015484,CUST-0009528,2024-03-16 18:10:00,Mixed Cart,4209,3272,937,22.3,UPI,Mysuru,168311,First,Meta,Delivered,1.0,First
ORD-20240316-015485,CUST-0010979,2024-03-16 13:56:00,2-item cart,3244,2615,630,19.4,Card,Mysuru,537738,Repeat,Meta,Returned,6.0,Repeat
ORD-20240316-015486,CUST-0021015,2024-03-16 11:00:00,2-item cart,3319,2713,606,18.3,UPI,Bhubaneswar,521414,Repeat,Influencer,Delivered,4.0,Repeat
ORD-20240316-015487,CUST-0014520,2024-03-16 23:35:00,2-item cart,3509,2606,902,25.7,UPI,Mumbai,168987,Repeat,Meta,Returned,2.0,Repeat
ORD-20240316-015488,CUST-0006491,2024-03-16 19:15:00,Single item,3439,2630,810,23.5,Card,Rajkot,189803,Repeat,Organic Instagram,Delivered,2.0,Repeat
ORD-20240316-015489,CUST-0000255,2024-03-16 22:49:00,2-item cart,4234,3053,1182,27.9,Card,Ranchi,261441,Repeat,Offline (Friends/Family),Delivered,2.0,Repeat
ORD-20240316-015490,CUST-0018530,2024-03-16 16:21:00,Mixed Cart,3557,2646,911,25.6,COD,Mumbai,530525,First,Influencer,RTO,1.0,First
ORD-20240316-015491,CUST-0003321,2024-03-16 12:55:00,Single item,2572,2315,257,10.0,UPI,Jaipur,293001,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240316-015492,CUST-0018737,2024-03-16 10:42:00,Single item,3942,3126,816,20.7,UPI,Visakhapatnam,245615,Repeat,Google,Delivered,4.0,Repeat
ORD-20240316-015493,CUST-0018449,2024-03-16 18:25:00,Mixed Cart,3091,2716,375,12.1,Card,Noida,623306,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240316-015494,CUST-0022596,2024-03-16 14:09:00,2-item cart,3199,2848,351,11.0,Card,Lucknow,306734,Repeat,Offline (Friends/Family),Returned,2.0,Repeat
ORD-20240317-015495,CUST-0017844,2024-03-17 20:55:00,Mixed Cart,3033,2716,318,10.5,Card,Nagpur,752745,Repeat,Influencer,Returned,2.0,Repeat
ORD-20240317-015496,CUST-0018750,2024-03-17 18:44:00,Mixed Cart,3271,2600,671,20.5,Card,Mumbai,735832,First,Instagram DM,Delivered,1.0,First
ORD-20240317-015497,CUST-0022525,2024-03-17 14:24:00,Single item,3243,2827,417,12.8,COD,Surat,183214,First,Meta,Returned,1.0,First
ORD-20240317-015498,CUST-0006921,2024-03-17 15:21:00,Mixed Cart,3713,3074,639,17.2,COD,Pune,465361,First,Offline (Friends/Family),Returned,1.0,First
ORD-20240317-015499,CUST-0023952,2024-03-17 17:17:00,2-item cart,2642,2146,497,18.8,COD,Hyderabad,555877,Repeat,Instagram DM,Delivered,4.0,Repeat
ORD-20240317-015500,CUST-0025268,2024-03-17 16:33:00,2-item cart,3873,2917,956,24.7,Card,Nashik,450715,First,Influencer,Delivered,1.0,First
ORD-20240317-015501,CUST-0023931,2024-03-17 18:15:00,Single item,3297,2966,330,10.0,UPI,Nagpur,671928,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20240317-015502,CUST-0001223,2024-03-17 11:45:00,2-item cart,3622,2679,943,26.0,COD,Hyderabad,701360,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20240317-015503,CUST-0010145,2024-03-17 11:32:00,Mixed Cart,3155,2814,341,10.8,Wallet,Chandigarh,430019,Repeat,Influencer,RTO,3.0,Repeat
ORD-20240317-015504,CUST-0002073,2024-03-17 10:56:00,Mixed Cart,3559,3185,374,10.5,Wallet,Mysuru,126603,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20240317-015505,CUST-0023468,2024-03-17 16:27:00,2-item cart,3982,3223,759,19.1,UPI,Chandigarh,589647,First,Influencer,Delivered,1.0,First
ORD-20240317-015506,CUST-0016909,2024-03-17 19:37:00,Mixed Cart,3220,2713,507,15.8,COD,Bhopal,118731,Repeat,Influencer,Delivered,5.0,Repeat
ORD-20240317-015507,CUST-0005856,2024-03-17 13:04:00,Mixed Cart,3107,2796,311,10.0,Card,Indore,472777,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240317-015508,CUST-0022434,2024-03-17 15:22:00,2-item cart,2719,2447,272,10.0,UPI,Mumbai,431116,Repeat,Google,Delivered,4.0,Repeat
ORD-20240317-015509,CUST-0020998,2024-03-17 22:55:00,Mixed Cart,3418,2736,682,20.0,Card,Indore,653633,First,Meta,Delivered,1.0,First
ORD-20240317-015510,CUST-0007806,2024-03-17 15:38:00,Single item,4443,3110,1333,30.0,Card,Pune,583957,Repeat,Influencer,Returned,2.0,Repeat
ORD-20240317-015511,CUST-0025888,2024-03-17 20:48:00,Single item,4146,3373,772,18.6,Card,Indore,530512,Repeat,Google,Delivered,2.0,Repeat
ORD-20240317-015512,CUST-0006345,2024-03-17 10:56:00,Single item,2555,2182,373,14.6,Card,Pune,781956,First,Influencer,Delivered,1.0,First
ORD-20240317-015513,CUST-0025654,2024-03-17 11:20:00,Single item,3073,2520,553,18.0,COD,Indore,799590,First,Meta,Returned,1.0,First
ORD-20240317-015514,CUST-0011771,2024-03-17 11:30:00,2-item cart,2657,2392,265,10.0,NetBanking,Coimbatore,655269,First,Meta,Delivered,1.0,First
ORD-20240317-015515,CUST-0009476,2024-03-17 10:22:00,2-item cart,4230,3192,1038,24.5,COD,Mumbai,546165,First,Instagram DM,Delivered,1.0,First
ORD-20240317-015516,CUST-0015749,2024-03-17 10:30:00,Single item,3162,2593,569,18.0,UPI,Noida,731137,First,Influencer,Returned,1.0,First
ORD-20240317-015517,CUST-0017691,2024-03-17 20:34:00,2-item cart,3528,3080,448,12.7,NetBanking,Coimbatore,664395,Repeat,Meta,Returned,2.0,Repeat
ORD-20240317-015518,CUST-0007586,2024-03-17 10:31:00,Single item,3272,2792,481,14.7,Card,Coimbatore,667044,Repeat,Instagram DM,Returned,2.0,Repeat
ORD-20240317-015519,CUST-0003481,2024-03-17 16:51:00,Single item,3208,2592,616,19.2,UPI,Jaipur,680692,First,Instagram DM,Delivered,1.0,First
ORD-20240317-015520,CUST-0009594,2024-03-17 11:59:00,Single item,4084,3355,729,17.8,Card,Ahmedabad,651138,Repeat,Google,Returned,2.0,Repeat
ORD-20240317-015521,CUST-0009557,2024-03-17 20:32:00,Single item,2689,2119,570,21.2,COD,Mysuru,314609,Repeat,Google,Returned,2.0,Repeat
ORD-20240317-015522,CUST-0005162,2024-03-17 22:48:00,2-item cart,3909,3262,647,16.5,Card,Kolkata,418992,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240317-015523,CUST-0025456,2024-03-17 18:07:00,2-item cart,3207,2792,416,13.0,UPI,Lucknow,741292,Repeat,Google,Delivered,4.0,Repeat
ORD-20240317-015524,CUST-0020463,2024-03-17 12:39:00,Mixed Cart,2702,2306,396,14.7,UPI,Patna,280227,First,Google,Delivered,1.0,First
ORD-20240317-015525,CUST-0016536,2024-03-17 10:21:00,Single item,3239,2494,745,23.0,COD,Jaipur,662310,First,Google,Returned,1.0,First
ORD-20240317-015526,CUST-0006725,2024-03-17 13:15:00,Mixed Cart,3526,2703,823,23.3,Wallet,Chandigarh,154773,Repeat,Offline (Friends/Family),Delivered,3.0,Repeat
ORD-20240317-015527,CUST-0020466,2024-03-17 18:02:00,2-item cart,3040,2429,611,20.1,UPI,Vadodara,321435,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240318-015528,CUST-0019116,2024-03-18 10:22:00,Mixed Cart,3168,2818,349,11.0,COD,Mumbai,644281,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240318-015529,CUST-0018165,2024-03-18 23:20:00,2-item cart,2904,2290,615,21.2,COD,Delhi,168446,First,Email/SMS,Delivered,1.0,First
ORD-20240318-015530,CUST-0024161,2024-03-18 12:17:00,2-item cart,3534,2788,746,21.1,UPI,Dehradun,314668,First,Meta,Returned,1.0,First
ORD-20240318-015531,CUST-0018207,2024-03-18 20:04:00,2-item cart,2721,2145,576,21.2,UPI,Indore,571761,First,Email/SMS,Delivered,1.0,First
ORD-20240318-015532,CUST-0007440,2024-03-18 20:09:00,Mixed Cart,3215,2770,444,13.8,Card,Chandigarh,281586,First,Influencer,Delivered,1.0,First
ORD-20240318-015533,CUST-0023588,2024-03-18 22:07:00,Single item,2707,2289,419,15.5,COD,Surat,551519,First,Meta,Delivered,1.0,First
ORD-20240318-015534,CUST-0003590,2024-03-18 11:01:00,Mixed Cart,3745,2964,781,20.9,UPI,Delhi,142690,First,Meta,Delivered,1.0,First
ORD-20240318-015535,CUST-0012844,2024-03-18 21:09:00,Single item,3044,2650,394,13.0,UPI,Jaipur,517950,Repeat,Meta,Returned,2.0,Repeat
ORD-20240318-015536,CUST-0011598,2024-03-18 11:29:00,Mixed Cart,3280,2854,425,13.0,Card,Mumbai,379926,Repeat,Email/SMS,Delivered,3.0,Repeat
ORD-20240318-015537,CUST-0003469,2024-03-18 22:40:00,2-item cart,4146,3221,925,22.3,Card,Hyderabad,205515,First,Email/SMS,Delivered,1.0,First
ORD-20240318-015538,CUST-0021060,2024-03-18 20:39:00,Mixed Cart,3636,2902,734,20.2,Card,Chennai,384038,Repeat,Email/SMS,Delivered,2.0,Repeat
ORD-20240318-015539,CUST-0002553,2024-03-18 21:11:00,Mixed Cart,3151,2570,581,18.4,UPI,Kanpur,581754,Repeat,Meta,Delivered,4.0,Repeat
ORD-20240318-015540,CUST-0020325,2024-03-18 21:51:00,2-item cart,4128,3495,633,15.3,Wallet,Vadodara,529085,First,Organic Instagram,Delivered,1.0,First
ORD-20240318-015541,CUST-0001449,2024-03-18 22:24:00,2-item cart,3540,2725,814,23.0,NetBanking,Bengaluru,792138,First,Meta,RTO,1.0,First
ORD-20240318-015542,CUST-0020335,2024-03-18 18:00:00,Mixed Cart,3130,2516,615,19.6,Card,Bengaluru,360090,First,Influencer,RTO,1.0,First
ORD-20240318-015543,CUST-0018311,2024-03-18 10:56:00,2-item cart,3414,2895,519,15.2,NetBanking,Chennai,519407,First,Google,Delivered,1.0,First
ORD-20240318-015544,CUST-0024156,2024-03-18 21:26:00,Single item,4236,3161,1075,25.4,Wallet,Mumbai,608590,First,Email/SMS,Delivered,1.0,First
ORD-20240318-015545,CUST-0024597,2024-03-18 23:11:00,Mixed Cart,3139,2366,772,24.6,UPI,Ranchi,239835,Repeat,Offline (Friends/Family),Returned,2.0,Repeat
ORD-20240318-015546,CUST-0002476,2024-03-18 12:47:00,Single item,4165,3478,687,16.5,UPI,Ludhiana,259302,First,Meta,Delivered,1.0,First
ORD-20240318-015547,CUST-0022696,2024-03-18 12:49:00,Single item,2999,2608,391,13.0,COD,Nagpur,642578,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240318-015548,CUST-0004657,2024-03-18 10:58:00,Single item,4503,3333,1170,26.0,UPI,Hyderabad,113972,First,Influencer,Delivered,1.0,First
ORD-20240319-015549,CUST-0004389,2024-03-19 13:11:00,2-item cart,4200,3495,705,16.8,UPI,Bengaluru,764365,Repeat,Offline (Friends/Family),Delivered,2.0,Repeat
ORD-20240319-015550,CUST-0019757,2024-03-19 18:11:00,2-item cart,3020,2475,544,18.0,Card,Mumbai,503814,Repeat,Meta,Delivered,4.0,Repeat
ORD-20240319-015551,CUST-0003362,2024-03-19 11:51:00,Single item,3841,2849,992,25.8,Wallet,Hyderabad,271998,Repeat,Influencer,RTO,4.0,Repeat
ORD-20240319-015552,CUST-0017242,2024-03-19 21:45:00,Single item,3352,2755,597,17.8,COD,Hyderabad,371878,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240319-015553,CUST-0024957,2024-03-19 12:23:00,2-item cart,3716,2861,856,23.0,COD,Kolkata,511713,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240319-015554,CUST-0010675,2024-03-19 16:15:00,2-item cart,3694,3324,370,10.0,UPI,Delhi,509904,First,Google,Delivered,1.0,First
ORD-20240319-015555,CUST-0019054,2024-03-19 12:03:00,Mixed Cart,3482,3135,347,10.0,UPI,Bengaluru,147003,Repeat,Offline (Friends/Family),Delivered,2.0,Repeat
ORD-20240319-015556,CUST-0024084,2024-03-19 23:05:00,Mixed Cart,3390,2919,471,13.9,UPI,Mumbai,306685,First,Organic Instagram,RTO,1.0,First
ORD-20240319-015557,CUST-0009507,2024-03-19 16:39:00,Mixed Cart,3216,2819,396,12.3,Card,Ludhiana,523790,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240319-015558,CUST-0003762,2024-03-19 15:43:00,2-item cart,3852,2979,873,22.7,UPI,Bengaluru,142829,First,Meta,Returned,1.0,First
ORD-20240319-015559,CUST-0019464,2024-03-19 22:12:00,2-item cart,4243,3249,994,23.4,Card,Kochi,814539,First,Google,Returned,1.0,First
ORD-20240319-015560,CUST-0000175,2024-03-19 23:17:00,Single item,3736,3234,502,13.4,Card,Delhi,575762,Repeat,Meta,Returned,3.0,Repeat
ORD-20240319-015561,CUST-0007884,2024-03-19 17:42:00,Mixed Cart,3353,2591,762,22.7,Card,Hyderabad,331370,First,Google,Returned,1.0,First
ORD-20240319-015562,CUST-0001379,2024-03-19 18:38:00,Mixed Cart,3408,2706,702,20.6,COD,Lucknow,416668,Repeat,Meta,RTO,3.0,Repeat
ORD-20240319-015563,CUST-0026141,2024-03-19 17:15:00,Mixed Cart,2706,2218,488,18.0,COD,Hyderabad,179126,First,Meta,RTO,1.0,First
ORD-20240319-015564,CUST-0018754,2024-03-19 15:01:00,Mixed Cart,3324,2842,483,14.5,Card,Pune,160386,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240319-015565,CUST-0001666,2024-03-19 19:57:00,Single item,2635,2371,264,10.0,UPI,Pune,255783,First,Google,Delivered,1.0,First
ORD-20240319-015566,CUST-0011843,2024-03-19 16:18:00,Mixed Cart,3519,3168,352,10.0,UPI,Mumbai,442615,First,Email/SMS,Delivered,1.0,First
ORD-20240319-015567,CUST-0013662,2024-03-19 12:42:00,2-item cart,3652,2557,1095,30.0,Card,Lucknow,269632,First,Influencer,Delivered,1.0,First
ORD-20240319-015568,CUST-0024958,2024-03-19 15:15:00,2-item cart,3207,2886,321,10.0,COD,Mumbai,443728,Repeat,Meta,Returned,2.0,Repeat
ORD-20240319-015569,CUST-0021213,2024-03-19 22:02:00,2-item cart,3603,3167,437,12.1,Card,Chandigarh,358154,Repeat,Email/SMS,Delivered,2.0,Repeat
ORD-20240319-015570,CUST-0015887,2024-03-19 20:46:00,2-item cart,3429,2893,536,15.6,Card,Mumbai,511479,First,Influencer,Delivered,1.0,First
ORD-20240319-015571,CUST-0010752,2024-03-19 19:07:00,Mixed Cart,3678,2577,1101,29.9,Wallet,Mumbai,330426,Repeat,Meta,RTO,2.0,Repeat
ORD-20240319-015572,CUST-0020817,2024-03-19 14:43:00,Mixed Cart,3184,2694,490,15.4,UPI,Surat,522281,Repeat,Meta,Returned,2.0,Repeat
ORD-20240320-015573,CUST-0008873,2024-03-20 11:48:00,2-item cart,3088,2689,398,12.9,UPI,Mumbai,286430,First,Influencer,Delivered,1.0,First
ORD-20240320-015574,CUST-0026741,2024-03-20 12:37:00,Mixed Cart,3256,2642,614,18.8,UPI,Hyderabad,489548,Repeat,Google,Delivered,2.0,Repeat
ORD-20240320-015575,CUST-0003347,2024-03-20 16:02:00,Single item,2771,2260,511,18.5,NetBanking,Kolkata,695423,Repeat,Meta,RTO,2.0,Repeat
ORD-20240320-015576,CUST-0022073,2024-03-20 15:44:00,Mixed Cart,3535,2930,605,17.1,Card,Patna,325383,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240320-015577,CUST-0017239,2024-03-20 22:52:00,Single item,2841,2409,432,15.2,Card,Coimbatore,462437,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20240320-015578,CUST-0004154,2024-03-20 20:37:00,2-item cart,4301,3206,1095,25.5,UPI,Coimbatore,365860,Repeat,Influencer,Returned,2.0,Repeat
ORD-20240320-015579,CUST-0005145,2024-03-20 13:23:00,Single item,3732,2977,755,20.2,UPI,Gurgaon,710230,First,Meta,Returned,1.0,First
ORD-20240320-015580,CUST-0012125,2024-03-20 11:53:00,Mixed Cart,4170,3478,693,16.6,Card,Hyderabad,365728,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20240320-015581,CUST-0018714,2024-03-20 20:35:00,2-item cart,2828,2428,400,14.1,Card,Kanpur,348133,Repeat,Email/SMS,RTO,2.0,Repeat
ORD-20240320-015582,CUST-0013245,2024-03-20 19:32:00,2-item cart,2717,2445,272,10.0,UPI,Bhubaneswar,261230,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240320-015583,CUST-0005739,2024-03-20 18:16:00,2-item cart,3023,2578,444,14.7,UPI,Ahmedabad,506020,First,Meta,Delivered,1.0,First
ORD-20240320-015584,CUST-0007991,2024-03-20 14:57:00,Single item,2982,2404,579,19.4,Card,Surat,449970,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240320-015585,CUST-0016024,2024-03-20 17:11:00,2-item cart,3460,2877,583,16.8,COD,Bengaluru,213155,Repeat,Email/SMS,Returned,3.0,Repeat
ORD-20240320-015586,CUST-0017552,2024-03-20 14:33:00,2-item cart,2773,2496,277,10.0,UPI,Rajkot,756058,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240320-015587,CUST-0009939,2024-03-20 15:49:00,Single item,3887,3031,856,22.0,COD,Surat,119377,Repeat,Meta,Delivered,2.0,Repeat
ORD-20240320-015588,CUST-0016615,2024-03-20 22:36:00,2-item cart,3033,2553,481,15.8,UPI,Chennai,626528,Repeat,Meta,Delivered,3.0,Repeat
ORD-20240320-015589,CUST-0017147,2024-03-20 22:03:00,Single item,3502,2815,687,19.6,COD,Kolkata,582538,Repeat,Google,RTO,3.0,Repeat
ORD-20240320-015590,CUST-0006636,2024-03-20 11:50:00,Single item,3508,2669,839,23.9,UPI,Hyderabad,130822,Repeat,Google,Returned,2.0,Repeat
ORD-20240320-015591,CUST-0011592,2024-03-20 12:34:00,2-item cart,2736,2462,274,10.0,Wallet,Kolkata,812347,First,Meta,Returned,1.0,First
ORD-20240320-015592,CUST-0012755,2024-03-20 12:57:00,Mixed Cart,3573,3023,550,15.4,UPI,Bengaluru,135840,First,Meta,Delivered,1.0,First
