Order ID,SKU ID,"Category (top, bottom, outerwear, etc.)",Size,Color,MRP,Selling price,Discount %,Returned? (Y/N),Return reason (if any),Actual discount %
ORD-20231015-011911,SKU-CRO-0005,croptops,XL,Blue,2399,2379,0.8,N,,0.8336807
ORD-20231015-011912,SKU-SHI-0013,shirts,XXL,Blue,2799,2879,0,Y,Size issue,-2.85816363
ORD-20231015-011913,SKU-PAN-0002,pants,M,Grey,2699,1139,50,N,,57.79918488
ORD-20231015-011913,SKU-SHI-0001,shirts,S,Maroon,1999,999,50,N,,50.02501251
ORD-20231015-011914,SKU-SHI-0001,shirts,XL,Black,1999,1958,2.1,Y,Size issue,2.051025513
ORD-20231015-011915,SKU-PAN-0002,pants,XXL,Blue,2699,2062,23.6,N,,23.60133383
ORD-20231015-011916,SKU-SHI-0001,shirts,XXL,Black,1999,1043,47.8,N,,47.82391196
ORD-20231015-011916,SKU-SHI-0001,shirts,S,Navy,1999,1040,48,N,,47.97398699
ORD-20231015-011917,SKU-SHI-0013,shirts,XS,Beige,2799,1880,32.8,N,,32.8331547
ORD-20231015-011918,SKU-CRO-0005,croptops,M,White,2399,2133,11.1,Y,RTO,11.08795331
ORD-20231015-011919,SKU-SHI-0003,shirts,XS,White,2799,2740,2.1,N,,2.107895677
ORD-20231015-011920,SKU-PAN-0047,pants,XL,Navy,2499,2037,18.5,N,,18.48739496
ORD-20231015-011921,SKU-PAN-0002,pants,S,Black,2699,2461,8.8,N,,8.818080771
ORD-20231015-011922,SKU-PAN-0002,pants,L,Grey,2699,2459,8.9,Y,Changed mind,8.89218229
ORD-20231015-011923,SKU-SHI-0001,shirts,XXL,Olive,1999,1998,0.1,Y,Size issue,0.050025013
ORD-20231015-011924,SKU-TSH-0004,tshirts,XXL,White,1499,999,33.4,Y,Size issue,33.35557038
ORD-20231015-011924,SKU-PAN-0002,pants,L,Beige,2699,1071,50,Y,Fit not as expected,60.31863653
ORD-20231015-011925,SKU-SHI-0003,shirts,XXL,Blue,2799,999,50,N,,64.30868167
ORD-20231015-011925,SKU-JAC-0031,jackets,S,Olive,4799,1084,50,N,,77.41196083
ORD-20231015-011926,SKU-PAN-0028,pants,XL,Grey,3299,1189,50,N,,63.95877539
ORD-20231015-011926,SKU-SHI-0001,shirts,M,Grey,1999,999,50,N,,50.02501251
ORD-20231015-011927,SKU-PAN-0021,pants,XXL,Beige,2799,1035,50,Y,Different than images,63.02250804
ORD-20231015-011927,SKU-SHI-0006,shirts,L,Grey,2799,1061,50,Y,Changed mind,62.09360486
ORD-20231015-011928,SKU-TSH-0032,tshirts,M,Blue,1499,1054,29.7,N,,29.68645764
ORD-20231015-011928,SKU-TSH-0049,tshirts,XS,Black,1499,1059,29.4,N,,29.35290193
ORD-20231015-011929,SKU-PAN-0020,pants,S,Olive,2999,2615,12.8,N,,12.80426809
ORD-20231015-011930,SKU-PAN-0047,pants,S,Maroon,2499,2596,0,Y,Size issue,-3.881552621
ORD-20231015-011931,SKU-SHI-0003,shirts,L,Blue,2799,2122,24.2,N,,24.18720972
ORD-20231015-011932,SKU-TSH-0004,tshirts,XL,Navy,1499,2064,0,N,,-37.69179453
ORD-20231015-011933,SKU-SHI-0006,shirts,XL,Olive,2799,999,50,Y,RTO,64.30868167
ORD-20231015-011933,SKU-PAN-0002,pants,M,Grey,2699,999,50,Y,RTO,62.98629122
ORD-20231015-011934,SKU-SHI-0001,shirts,M,Navy,1999,1201,39.9,N,,39.91995998
ORD-20231015-011934,SKU-SHI-0001,shirts,XXL,Olive,1999,1253,37.3,N,,37.31865933
ORD-20231015-011935,SKU-SHI-0001,shirts,L,Grey,1999,2024,0,N,,-1.250625313
ORD-20231015-011936,SKU-SHO-0011,shorts,M,Navy,1799,999,44.5,N,,44.46914953
ORD-20231015-011936,SKU-SHI-0001,shirts,M,Beige,1999,999,50,N,,50.02501251
ORD-20231015-011937,SKU-PAN-0002,pants,XS,White,2699,2212,18,Y,Size issue,18.0437199
ORD-20231015-011938,SKU-PAN-0002,pants,XS,Blue,2699,2197,18.6,Y,Fit not as expected,18.59948129
ORD-20231015-011939,SKU-SHI-0001,shirts,XS,White,1999,1188,40.6,N,,40.57028514
ORD-20231015-011939,SKU-TSH-0004,tshirts,M,Black,1499,999,33.4,N,,33.35557038
ORD-20231015-011940,SKU-SHI-0045,shirts,L,Maroon,2299,2126,7.5,N,,7.525010874
ORD-20231015-011941,SKU-TSH-0004,tshirts,L,Blue,1499,2182,0,Y,RTO,-45.56370914
ORD-20231015-011942,SKU-SHI-0001,shirts,S,Olive,1999,2243,0,Y,RTO,-12.20610305
ORD-20231015-011943,SKU-PAN-0002,pants,XXL,Beige,2699,2324,13.9,Y,Changed mind,13.89403483
ORD-20231015-011944,SKU-SHI-0003,shirts,S,Black,2799,2372,15.3,N,,15.25544837
ORD-20231015-011945,SKU-SHI-0001,shirts,XS,Navy,1999,2158,0,Y,RTO,-7.953976988
ORD-20231015-011946,SKU-SHO-0040,shorts,XS,Olive,1999,2849,0,N,,-42.52126063
ORD-20231015-011947,SKU-SHI-0006,shirts,XXL,Maroon,2799,1056,50,N,,62.27224009
ORD-20231015-011947,SKU-SHI-0001,shirts,XL,Beige,1999,999,50,N,,50.02501251
ORD-20231015-011948,SKU-PAN-0034,pants,L,Olive,2999,2145,28.5,N,,28.47615872
ORD-20231015-011949,SKU-SHI-0001,shirts,L,Grey,1999,2605,0,N,,-30.31515758
ORD-20231016-011950,SKU-SHI-0001,shirts,L,Beige,1999,999,50,N,,50.02501251
ORD-20231016-011950,SKU-PAN-0018,pants,L,Maroon,2799,1080,50,N,,61.414791
ORD-20231016-011951,SKU-PAN-0002,pants,S,Blue,2699,2541,5.9,Y,Different than images,5.854020007
ORD-20231016-011952,SKU-SHI-0001,shirts,XS,Grey,1999,1265,36.7,N,,36.71835918
ORD-20231016-011952,SKU-SHI-0017,shirts,S,Navy,2299,1486,35.4,N,,35.36320139
ORD-20231016-011953,SKU-TSH-0032,tshirts,S,Blue,1499,999,33.4,N,,33.35557038
ORD-20231016-011953,SKU-SHI-0001,shirts,XS,Olive,1999,999,50,N,,50.02501251
ORD-20231016-011953,SKU-SHI-0001,shirts,S,Grey,1999,999,50,N,,50.02501251
ORD-20231016-011954,SKU-CRO-0048,croptops,XL,Blue,1799,2148,0,Y,Size issue,-19.39966648
ORD-20231016-011955,SKU-PAN-0002,pants,M,Black,2699,1826,32.3,N,,32.34531308
ORD-20231016-011956,SKU-SHI-0001,shirts,S,Blue,1999,1127,43.6,N,,43.62181091
ORD-20231016-011956,SKU-SHI-0015,shirts,M,Blue,2199,1287,41.5,N,,41.473397
ORD-20231016-011957,SKU-PAN-0002,pants,XXL,Beige,2699,999,50,Y,Size issue,62.98629122
ORD-20231016-011957,SKU-PAN-0021,pants,S,Maroon,2799,999,50,Y,Changed mind,64.30868167
ORD-20231016-011957,SKU-SHI-0001,shirts,XXL,Blue,1999,999,50,Y,Fit not as expected,50.02501251
ORD-20231016-011958,SKU-PAN-0002,pants,M,Grey,2699,999,50,N,,62.98629122
ORD-20231016-011958,SKU-SHI-0001,shirts,S,Grey,1999,999,50,N,,50.02501251
ORD-20231016-011959,SKU-SHO-0011,shorts,M,Grey,1799,2804,0,N,,-55.86436909
ORD-20231016-011960,SKU-JAC-0027,jackets,XS,Olive,4799,2368,50,N,,50.65638675
ORD-20231016-011961,SKU-SHI-0003,shirts,XL,Olive,2799,1872,33.1,N,,33.11897106
ORD-20231016-011962,SKU-SHO-0040,shorts,L,Black,1999,2551,0,Y,Quality concern,-27.6138069
ORD-20231016-011963,SKU-SHI-0001,shirts,XS,Black,1999,2786,0,N,,-39.36968484
ORD-20231016-011964,SKU-PAN-0018,pants,XXL,Black,2799,2403,14.1,N,,14.14790997
ORD-20231016-011965,SKU-SHI-0054,shirts,L,Black,2499,1926,22.9,N,,22.92917167
ORD-20231016-011966,SKU-SHI-0003,shirts,S,Beige,2799,1171,50,Y,Fit not as expected,58.16362987
ORD-20231016-011966,SKU-CRO-0005,croptops,S,Blue,2399,1062,50,Y,Changed mind,55.73155481
ORD-20231016-011967,SKU-TSH-0010,tshirts,L,Navy,1799,999,44.5,Y,Delayed delivery,44.46914953
ORD-20231016-011967,SKU-PAN-0008,pants,L,Navy,2999,1313,50,Y,Quality concern,56.21873958
ORD-20231016-011968,SKU-TSH-0010,tshirts,XS,Beige,1799,2229,0,Y,RTO,-23.90216787
ORD-20231016-011969,SKU-SHO-0039,shorts,XS,Blue,2299,2062,10.3,N,,10.30882993
ORD-20231016-011970,SKU-CRO-0042,croptops,XXL,Maroon,1799,999,44.5,Y,Size issue,44.46914953
ORD-20231016-011970,SKU-PAN-0002,pants,L,Maroon,2699,1427,47.1,Y,Different than images,47.12856614
ORD-20231016-011971,SKU-SHI-0006,shirts,XS,Blue,2799,1981,29.2,N,,29.22472312
ORD-20231016-011972,SKU-CRO-0007,croptops,S,Olive,1899,2418,0,N,,-27.33017378
ORD-20231016-011973,SKU-SHI-0001,shirts,XXL,Navy,1999,2545,0,N,,-27.31365683
ORD-20231016-011974,SKU-SHO-0033,shorts,S,Olive,2099,2284,0,Y,Different than images,-8.813720819
ORD-20231016-011975,SKU-PAN-0008,pants,S,White,2999,2024,32.5,N,,32.51083695
ORD-20231016-011976,SKU-SHI-0052,shirts,L,Beige,2799,2575,8,N,,8.002858164
ORD-20231016-011977,SKU-SHI-0003,shirts,S,White,2799,999,50,Y,Size issue,64.30868167
ORD-20231016-011977,SKU-JAC-0055,jackets,L,Olive,3999,1149,50,Y,Different than images,71.26781695
ORD-20231016-011978,SKU-SHI-0001,shirts,XS,Black,1999,1080,46,Y,Different than images,45.97298649
ORD-20231016-011978,SKU-CRO-0014,croptops,XXL,Blue,1799,1021,43.3,Y,Delayed delivery,43.24624792
ORD-20231016-011979,SKU-TSH-0004,tshirts,S,Maroon,1499,999,33.4,N,,33.35557038
ORD-20231016-011979,SKU-PAN-0002,pants,M,Navy,2699,1059,50,N,,60.76324565
ORD-20231016-011980,SKU-SHI-0001,shirts,L,Maroon,1999,2467,0,Y,Different than images,-23.41170585
ORD-20231016-011981,SKU-PAN-0002,pants,L,Maroon,2699,1439,46.7,Y,Size issue,46.68395702
ORD-20231016-011981,SKU-TSH-0004,tshirts,XXL,Beige,1499,999,33.4,Y,Different than images,33.35557038
ORD-20231016-011982,SKU-SHI-0001,shirts,XL,Grey,1999,999,50,N,,50.02501251
ORD-20231016-011982,SKU-PAN-0008,pants,XL,Grey,2999,999,50,N,,66.6888963
ORD-20231016-011982,SKU-TSH-0004,tshirts,XL,Maroon,1499,999,33.4,N,,33.35557038
ORD-20231016-011983,SKU-CRO-0005,croptops,XXL,Beige,2399,1092,50,Y,Size issue,54.48103376
ORD-20231016-011983,SKU-PAN-0009,pants,XL,Olive,2799,1264,50,Y,Different than images,54.84101465
ORD-20231017-011984,SKU-SHI-0045,shirts,M,Black,2299,1337,41.8,N,,41.84428012
ORD-20231017-011984,SKU-SHI-0036,shirts,S,Black,2299,1342,41.6,N,,41.62679426
ORD-20231017-011985,SKU-SHI-0013,shirts,L,Olive,2799,2656,5.1,N,,5.108967488
ORD-20231017-011986,SKU-PAN-0002,pants,S,White,2699,2193,18.7,N,,18.74768433
ORD-20231017-011987,SKU-TSH-0004,tshirts,M,White,1499,2079,0,N,,-38.69246164
ORD-20231017-011988,SKU-SHI-0003,shirts,L,Beige,2799,2794,0.2,N,,0.178635227
ORD-20231017-011989,SKU-SHI-0001,shirts,XXL,Blue,1999,1774,11.3,N,,11.25562781
ORD-20231017-011990,SKU-SHI-0001,shirts,XS,Beige,1999,1188,40.6,Y,Size issue,40.57028514
ORD-20231017-011990,SKU-CRO-0037,croptops,XL,Grey,1799,1060,41.1,Y,Quality concern,41.07837688
ORD-20231017-011991,SKU-TSH-0012,tshirts,XXL,White,1999,2101,0,N,,-5.102551276
ORD-20231017-011992,SKU-SHI-0001,shirts,L,Grey,1999,1138,43.1,Y,Changed mind,43.07153577
ORD-20231017-011992,SKU-SHI-0003,shirts,XS,Grey,2799,1649,41.1,Y,Size issue,41.08610218
ORD-20231017-011993,SKU-SHI-0003,shirts,L,Grey,2799,2100,25,N,,24.97320472
ORD-20231017-011994,SKU-SHI-0013,shirts,XL,Maroon,2799,999,50,Y,RTO,64.30868167
ORD-20231017-011994,SKU-CRO-0005,croptops,M,Olive,2399,999,50,Y,RTO,58.35764902
ORD-20231017-011995,SKU-SHI-0013,shirts,S,Navy,2799,1713,38.8,N,,38.79957128
ORD-20231017-011996,SKU-PAN-0009,pants,XXL,Olive,2799,2038,27.2,N,,27.18828153
ORD-20231017-011997,SKU-SHI-0001,shirts,XS,Blue,1999,999,50,N,,50.02501251
ORD-20231017-011997,SKU-SHI-0001,shirts,XS,Maroon,1999,999,50,N,,50.02501251
ORD-20231017-011997,SKU-CRO-0005,croptops,XS,Olive,2399,999,50,N,,58.35764902
ORD-20231017-011998,SKU-PAN-0002,pants,XXL,White,2699,999,50,N,,62.98629122
ORD-20231017-011998,SKU-PAN-0022,pants,L,Maroon,2499,999,50,N,,60.0240096
ORD-20231017-011998,SKU-SHI-0052,shirts,XS,Blue,2799,999,50,N,,64.30868167
ORD-20231017-011999,SKU-TSH-0010,tshirts,XL,Black,1799,2121,0,Y,Different than images,-17.89883268
ORD-20231017-012000,SKU-CRO-0005,croptops,XXL,Grey,2399,1571,34.5,N,,34.51438099
ORD-20231017-012000,SKU-CRO-0030,croptops,L,Maroon,1599,1083,32.3,N,,32.27016886
ORD-20231017-012001,SKU-SHI-0001,shirts,XS,Olive,1999,1868,6.6,N,,6.553276638
ORD-20231017-012002,SKU-SHI-0003,shirts,XS,Grey,2799,2183,22,Y,Size issue,22.00785995
ORD-20231017-012003,SKU-SHI-0006,shirts,S,White,2799,1335,50,Y,Size issue,52.30439443
ORD-20231017-012003,SKU-CRO-0005,croptops,XL,Grey,2399,1158,50,Y,Size issue,51.72988745
ORD-20231017-012004,SKU-SHI-0003,shirts,XXL,Grey,2799,2117,24.4,N,,24.36584494
ORD-20231017-012005,SKU-SHI-0001,shirts,L,Beige,1999,2816,0,Y,Delayed delivery,-40.87043522
ORD-20231017-012006,SKU-CRO-0042,croptops,XL,Blue,1799,2331,0,N,,-29.57198444
ORD-20231017-012007,SKU-PAN-0008,pants,XXL,Olive,2999,2481,17.3,Y,Delayed delivery,17.27242414
ORD-20231017-012008,SKU-TSH-0004,tshirts,XXL,Beige,1499,2156,0,N,,-43.82921948
ORD-20231017-012009,SKU-SHO-0011,shorts,L,Maroon,1799,1785,0.8,Y,Fit not as expected,0.778210117
ORD-20231018-012010,SKU-SHI-0003,shirts,XL,White,2799,999,50,Y,Size issue,64.30868167
ORD-20231018-012010,SKU-SHI-0017,shirts,XS,Maroon,2299,999,50,Y,Different than images,56.54632449
ORD-20231018-012011,SKU-SHI-0001,shirts,XXL,White,1999,2037,0,Y,Size issue,-1.900950475
ORD-20231018-012012,SKU-CRO-0005,croptops,XL,Maroon,2399,999,50,N,,58.35764902
ORD-20231018-012012,SKU-PAN-0047,pants,S,Maroon,2499,999,50,N,,60.0240096
ORD-20231018-012013,SKU-TSH-0010,tshirts,S,Black,1799,999,44.5,N,,44.46914953
ORD-20231018-012013,SKU-SHI-0001,shirts,XS,White,1999,1020,49,N,,48.97448724
ORD-20231018-012014,SKU-SHI-0017,shirts,XL,Blue,2299,1296,43.6,Y,RTO,43.6276642
ORD-20231018-012014,SKU-SHI-0001,shirts,XS,Navy,1999,1181,40.9,Y,RTO,40.92046023
ORD-20231018-012015,SKU-CRO-0007,croptops,S,Black,1899,2635,0,N,,-38.75724065
ORD-20231018-012016,SKU-SHI-0006,shirts,XXL,White,2799,1411,49.6,Y,Size issue,49.58913898
ORD-20231018-012016,SKU-SHI-0001,shirts,L,Navy,1999,999,50,Y,Size issue,50.02501251
ORD-20231018-012017,SKU-PAN-0008,pants,XL,Navy,2999,1158,50,Y,Different than images,61.38712904
ORD-20231018-012017,SKU-SHI-0003,shirts,XS,White,2799,1057,50,Y,Delayed delivery,62.23651304
ORD-20231018-012018,SKU-TSH-0012,tshirts,XXL,Beige,1999,999,50,N,,50.02501251
ORD-20231018-012018,SKU-SHI-0001,shirts,L,Olive,1999,999,50,N,,50.02501251
ORD-20231018-012019,SKU-SHI-0001,shirts,S,Blue,1999,1376,31.1,Y,Quality concern,31.16558279
ORD-20231018-012019,SKU-TSH-0010,tshirts,XL,Olive,1799,1243,30.9,Y,Size issue,30.90605892
ORD-20231018-012020,SKU-PAN-0020,pants,S,Olive,2999,2348,21.7,N,,21.70723575
ORD-20231018-012021,SKU-SHI-0001,shirts,XXL,Maroon,1999,1232,38.4,N,,38.36918459
ORD-20231018-012021,SKU-SHI-0001,shirts,XXL,Olive,1999,1195,40.2,N,,40.22011006
ORD-20231018-012022,SKU-SHI-0001,shirts,L,Navy,1999,2548,0,N,,-27.46373187
ORD-20231018-012023,SKU-SHI-0001,shirts,S,Olive,1999,2177,0,N,,-8.904452226
ORD-20231018-012024,SKU-SHI-0003,shirts,XS,Beige,2799,1847,34,N,,34.0121472
ORD-20231018-012025,SKU-SHI-0001,shirts,M,Grey,1999,1891,5.4,N,,5.402701351
ORD-20231018-012026,SKU-SHI-0003,shirts,XXL,Navy,2799,2066,26.2,N,,26.18792426
ORD-20231018-012027,SKU-SHI-0003,shirts,XL,Black,2799,2650,5.3,N,,5.323329761
ORD-20231018-012028,SKU-SHI-0001,shirts,S,Maroon,1999,999,50,N,,50.02501251
ORD-20231018-012028,SKU-SHI-0001,shirts,L,Blue,1999,999,50,N,,50.02501251
ORD-20231018-012028,SKU-PAN-0002,pants,M,Blue,2699,999,50,N,,62.98629122
ORD-20231018-012029,SKU-SHI-0006,shirts,M,Beige,2799,2300,17.8,Y,RTO,17.82779564
ORD-20231018-012030,SKU-JAC-0046,jackets,L,Navy,4799,2859,40.4,N,,40.42508856
ORD-20231018-012031,SKU-SHI-0001,shirts,XL,White,1999,999,50,N,,50.02501251
ORD-20231018-012031,SKU-SHI-0001,shirts,XL,Black,1999,999,50,N,,50.02501251
ORD-20231018-012032,SKU-PAN-0026,pants,L,Olive,3299,2475,25,Y,Size issue,24.97726584
ORD-20231018-012033,SKU-CRO-0005,croptops,XL,Navy,2399,1526,36.4,N,,36.39016257
ORD-20231018-012033,SKU-SHI-0001,shirts,XS,White,1999,1276,36.2,N,,36.16808404
ORD-20231018-012034,SKU-SHI-0006,shirts,XS,Black,2799,1706,39,Y,Size issue,39.04966059
ORD-20231018-012035,SKU-PAN-0009,pants,L,Beige,2799,999,50,N,,64.30868167
ORD-20231018-012035,SKU-PAN-0002,pants,M,Maroon,2699,999,50,N,,62.98629122
ORD-20231018-012036,SKU-SHI-0001,shirts,XXL,Blue,1999,999,50,N,,50.02501251
ORD-20231018-012036,SKU-PAN-0002,pants,L,Grey,2699,999,50,N,,62.98629122
ORD-20231018-012037,SKU-SHI-0003,shirts,L,Beige,2799,2677,4.4,Y,RTO,4.358699536
ORD-20231018-012038,SKU-SHI-0006,shirts,XL,Maroon,2799,2659,5,N,,5.001786352
ORD-20231018-012039,SKU-SHI-0001,shirts,L,Maroon,1999,999,50,Y,Size issue,50.02501251
ORD-20231018-012039,SKU-SHI-0003,shirts,M,Navy,2799,1178,50,Y,Size issue,57.91354055
ORD-20231018-012040,SKU-PAN-0002,pants,XS,Navy,2699,2481,8.1,Y,Quality concern,8.07706558
ORD-20231018-012041,SKU-SHI-0001,shirts,S,Grey,1999,999,50,Y,RTO,50.02501251
ORD-20231018-012041,SKU-SHI-0001,shirts,XXL,Beige,1999,999,50,Y,RTO,50.02501251
ORD-20231018-012042,SKU-SHI-0006,shirts,L,Blue,2799,1987,29,N,,29.01036084
ORD-20231018-012043,SKU-SHI-0001,shirts,M,Olive,1999,1423,28.8,N,,28.8144072
ORD-20231018-012043,SKU-SHI-0001,shirts,XXL,Grey,1999,1399,30,N,,30.0150075
ORD-20231018-012044,SKU-TSH-0010,tshirts,M,Navy,1799,2588,0,N,,-43.85769872
ORD-20231018-012045,SKU-CRO-0042,croptops,XS,Blue,1799,999,44.5,N,,44.46914953
ORD-20231018-012045,SKU-PAN-0018,pants,XL,Blue,2799,1002,50,N,,64.20150054
ORD-20231018-012046,SKU-PAN-0002,pants,XS,Maroon,2699,1897,29.7,Y,Size issue,29.71470915
ORD-20231019-012047,SKU-PAN-0016,pants,XL,Beige,2499,2598,0,Y,Size issue,-3.961584634
ORD-20231019-012048,SKU-TSH-0049,tshirts,XS,Grey,1499,2152,0,N,,-43.56237492
ORD-20231019-012049,SKU-PAN-0009,pants,S,Beige,2799,2842,0,N,,-1.536262951
ORD-20231019-012050,SKU-CRO-0014,croptops,M,White,1799,2770,0,N,,-53.97443024
ORD-20231019-012051,SKU-TSH-0041,tshirts,XS,Beige,1499,2087,0,Y,Size issue,-39.22615077
ORD-20231019-012052,SKU-TSH-0004,tshirts,S,Maroon,1499,2630,0,Y,Size issue,-75.4503002
ORD-20231019-012053,SKU-SHI-0003,shirts,XL,Navy,2799,1115,50,N,,60.16434441
ORD-20231019-012053,SKU-SHI-0001,shirts,XS,Maroon,1999,999,50,N,,50.02501251
ORD-20231019-012054,SKU-TSH-0004,tshirts,XXL,Grey,1499,999,33.4,N,,33.35557038
ORD-20231019-012054,SKU-SHI-0013,shirts,L,Navy,2799,1493,46.7,N,,46.65952126
ORD-20231019-012055,SKU-SHI-0051,shirts,XXL,Grey,2499,999,50,N,,60.0240096
ORD-20231019-012055,SKU-SHI-0003,shirts,S,Olive,2799,999,50,N,,64.30868167
ORD-20231019-012055,SKU-CRO-0014,croptops,S,Navy,1799,999,44.5,N,,44.46914953
ORD-20231019-012056,SKU-SHI-0001,shirts,M,Blue,1999,999,50,N,,50.02501251
ORD-20231019-012056,SKU-PAN-0021,pants,XL,Grey,2799,999,50,N,,64.30868167
ORD-20231019-012056,SKU-PAN-0002,pants,XL,Beige,2699,999,50,N,,62.98629122
ORD-20231019-012057,SKU-SHI-0015,shirts,L,Black,2199,2277,0,Y,Different than images,-3.547066849
ORD-20231019-012058,SKU-SHI-0001,shirts,M,Maroon,1999,2172,0,Y,Different than images,-8.654327164
ORD-20231019-012059,SKU-SHO-0011,shorts,M,Navy,1799,1700,5.5,N,,5.503057254
ORD-20231019-012060,SKU-SHO-0023,shorts,S,Beige,1799,2389,0,Y,Quality concern,-32.79599778
ORD-20231019-012061,SKU-JAC-0025,jackets,XS,Maroon,4499,2161,50,N,,51.9671038
ORD-20231019-012062,SKU-SHI-0001,shirts,S,White,1999,999,50,Y,Changed mind,50.02501251
ORD-20231019-012062,SKU-JAC-0025,jackets,XL,Navy,4499,1640,50,Y,Different than images,63.54745499
ORD-20231019-012063,SKU-SHI-0001,shirts,S,Blue,1999,2231,0,N,,-11.6058029
ORD-20231019-012064,SKU-SHI-0001,shirts,XS,Black,1999,1145,42.7,N,,42.72136068
ORD-20231019-012064,SKU-SHI-0001,shirts,XS,Maroon,1999,1176,41.2,N,,41.17058529
ORD-20231019-012065,SKU-SHI-0001,shirts,XXL,Black,1999,2253,0,N,,-12.70635318
ORD-20231019-012066,SKU-SHI-0006,shirts,S,Grey,2799,1360,50,N,,51.41121829
ORD-20231019-012066,SKU-TSH-0012,tshirts,S,Black,1999,999,50,N,,50.02501251
ORD-20231019-012067,SKU-SHI-0001,shirts,XL,Olive,1999,1097,45.1,N,,45.12256128
ORD-20231019-012067,SKU-TSH-0004,tshirts,M,Beige,1499,999,33.4,N,,33.35557038
ORD-20231019-012068,SKU-CRO-0038,croptops,M,Navy,2399,1773,26.1,N,,26.09420592
ORD-20231019-012069,SKU-TSH-0010,tshirts,S,Grey,1799,2102,0,N,,-16.84269038
ORD-20231019-012070,SKU-TSH-0004,tshirts,S,White,1499,2419,0,N,,-61.3742495
ORD-20231019-012071,SKU-PAN-0018,pants,XS,Maroon,2799,1248,50,Y,Different than images,55.41264737
ORD-20231019-012071,SKU-CRO-0005,croptops,XS,White,2399,1083,50,Y,Changed mind,54.85619008
ORD-20231019-012072,SKU-SHI-0001,shirts,XL,Blue,1999,1181,40.9,N,,40.92046023
ORD-20231019-012072,SKU-CRO-0005,croptops,M,Black,2399,1408,41.3,N,,41.3088787
ORD-20231019-012073,SKU-SHI-0001,shirts,XL,Navy,1999,2236,0,N,,-11.85592796
ORD-20231019-012074,SKU-PAN-0002,pants,XXL,Blue,2699,2654,1.7,N,,1.667284179
ORD-20231019-012075,SKU-PAN-0002,pants,XXL,Beige,2699,1523,43.6,Y,Changed mind,43.57169322
ORD-20231019-012075,SKU-CRO-0037,croptops,XL,Navy,1799,1086,39.6,Y,Size issue,39.63312952
ORD-20231019-012076,SKU-PAN-0009,pants,S,Maroon,2799,2364,15.5,Y,Changed mind,15.54126474
ORD-20231019-012077,SKU-SHO-0040,shorts,XL,Beige,1999,1991,0.4,N,,0.4002001
ORD-20231019-012078,SKU-SHI-0003,shirts,XXL,Navy,2799,2744,2,Y,Size issue,1.964987496
ORD-20231019-012079,SKU-TSH-0004,tshirts,XS,Blue,1499,1831,0,N,,-22.14809873
ORD-20231019-012080,SKU-PAN-0008,pants,L,Maroon,2999,999,50,N,,66.6888963
ORD-20231019-012080,SKU-PAN-0002,pants,S,Grey,2699,999,50,N,,62.98629122
ORD-20231019-012080,SKU-SHI-0015,shirts,L,Black,2199,999,50,N,,54.57025921
ORD-20231019-012081,SKU-TSH-0029,tshirts,S,Maroon,1699,2358,0,N,,-38.78752207
ORD-20231019-012082,SKU-CRO-0035,croptops,XS,Blue,1799,1083,39.8,N,,39.79988883
ORD-20231019-012082,SKU-SHI-0001,shirts,S,Olive,1999,1131,43.4,N,,43.42171086
ORD-20231019-012083,SKU-SHI-0001,shirts,L,Black,1999,2024,0,Y,Different than images,-1.250625313
ORD-20231019-012084,SKU-CRO-0014,croptops,S,Navy,1799,2162,0,N,,-20.1778766
ORD-20231019-012085,SKU-SHI-0001,shirts,L,Beige,1999,1993,0.3,N,,0.300150075
ORD-20231019-012086,SKU-CRO-0007,croptops,XL,Grey,1899,2176,0,Y,Size issue,-14.58662454
ORD-20231019-012087,SKU-PAN-0026,pants,L,Beige,3299,999,50,Y,Different than images,69.71809639
ORD-20231019-012087,SKU-PAN-0009,pants,XXL,Black,2799,999,50,Y,Different than images,64.30868167
ORD-20231019-012088,SKU-TSH-0004,tshirts,S,Black,1499,999,33.4,N,,33.35557038
ORD-20231019-012088,SKU-SHI-0001,shirts,XS,Olive,1999,1142,42.9,N,,42.87143572
ORD-20231019-012089,SKU-PAN-0020,pants,XL,Grey,2999,2419,19.3,Y,RTO,19.33977993
ORD-20231019-012090,SKU-SHI-0003,shirts,XS,Olive,2799,1772,36.7,Y,Different than images,36.6916756
ORD-20231019-012091,SKU-SHO-0040,shorts,L,Black,1999,2657,0,N,,-32.91645823
ORD-20231019-012092,SKU-SHI-0001,shirts,XS,Navy,1999,1780,11,Y,Delayed delivery,10.95547774
ORD-20231019-012093,SKU-SHI-0006,shirts,XXL,Blue,2799,999,50,Y,RTO,64.30868167
ORD-20231019-012093,SKU-SHI-0006,shirts,M,Beige,2799,999,50,Y,RTO,64.30868167
ORD-20231019-012093,SKU-PAN-0008,pants,XXL,Grey,2999,999,50,Y,RTO,66.6888963
ORD-20231019-012094,SKU-SHI-0015,shirts,XS,Black,2199,2205,0,N,,-0.272851296
ORD-20231019-012095,SKU-SHI-0006,shirts,M,Maroon,2799,2387,14.7,N,,14.71954269
ORD-20231019-012096,SKU-PAN-0018,pants,XS,Blue,2799,2409,13.9,N,,13.9335477
ORD-20231019-012097,SKU-SHI-0001,shirts,L,Blue,1999,1855,7.2,Y,Quality concern,7.203601801
ORD-20231019-012098,SKU-CRO-0005,croptops,M,Black,2399,2353,1.9,N,,1.917465611
